time,minute,g1_5min_delta,g1_10min_delta,g1_30min_delta,g2_5min_delta,g2_10min_delta,g2_30min_delta,g3_5min_delta,g3_10min_delta,g3_30min_delta,g4_5min_delta,g4_10min_delta,g4_30min_delta,g5_5min_delta,g5_10min_delta,g5_30min_delta,g6_5min_delta,g6_10min_delta,g6_30min_delta,g7_5min_delta,g7_10min_delta,g7_30min_delta,g8_5min_delta,g8_10min_delta,g8_30min_delta,g9_5min_delta,g9_10min_delta,g9_30min_delta
10:40,640,5863,5863,6897,-1711,-1711,-587,-382,-382,-916,2509,2509,1488,-2283,-2283,-4143,-1245,-1245,-1956,-1199,-1199,-3102,-454,-454,-726,531,531,141
10:45,645,0,5863,6897,0,-1711,-587,0,-382,-916,0,2509,1488,0,-2283,-4143,0,-1245,-1956,0,-1199,-3102,0,-454,-726,0,531,141
10:50,650,0,0,6897,0,0,-587,0,0,-916,0,0,1488,0,0,-4143,0,0,-1956,0,0,-3102,0,0,-726,0,0,141
10:55,655,0,0,5863,0,0,-1711,0,0,-382,0,0,2509,0,0,-2283,0,0,-1245,0,0,-1199,0,0,-454,0,0,531
11:00,660,684,684,6547,-2600,-2600,-4311,4022,4022,3640,-1315,-1315,1194,-1682,-1682,-3965,-966,-966,-2211,-1548,-1548,-2747,739,739,285,2013,2013,2544
11:05,665,0,684,6547,0,-2600,-4311,0,4022,3640,0,-1315,1194,0,-1682,-3965,0,-966,-2211,0,-1548,-2747,0,739,285,0,2013,2544
11:10,670,-345,-345,339,-866,-866,-3466,1008,1008,5030,814,814,-501,-1326,-1326,-3008,-1045,-1045,-2011,-1576,-1576,-3124,2585,2585,3324,-1067,-1067,946
11:15,675,0,-345,339,0,-866,-3466,0,1008,5030,0,814,-501,0,-1326,-3008,0,-1045,-2011,0,-1576,-3124,0,2585,3324,0,-1067,946
11:20,680,0,0,339,0,0,-3466,0,0,5030,0,0,-501,0,0,-3008,0,0,-2011,0,0,-3124,0,0,3324,0,0,946
11:25,685,0,0,339,0,0,-3466,0,0,5030,0,0,-501,0,0,-3008,0,0,-2011,0,0,-3124,0,0,3324,0,0,946
11:30,690,2739,2739,2394,-3921,-3921,-4787,-877,-877,131,5328,5328,6142,-6039,-6039,-7365,-1832,-1832,-2877,4103,4103,2527,3290,3290,5875,1026,1026,-41
11:35,695,0,2739,2394,0,-3921,-4787,0,-877,131,0,5328,6142,0,-6039,-7365,0,-1832,-2877,0,4103,2527,0,3290,5875,0,1026,-41
11:40,700,0,0,2739,0,0,-3921,0,0,-877,0,0,5328,0,0,-6039,0,0,-1832,0,0,4103,0,0,3290,0,0,1026
11:45,705,-2103,-2103,636,-226,-226,-4147,1298,1298,421,8443,8443,13771,1606,1606,-4433,-2599,-2599,-4431,-5446,-5446,-1343,-3281,-3281,9,2341,2341,3367
11:50,710,0,-2103,636,0,-226,-4147,0,1298,421,0,8443,13771,0,1606,-4433,0,-2599,-4431,0,-5446,-1343,0,-3281,9,0,2341,3367
11:55,715,0,0,636,0,0,-4147,0,0,421,0,0,13771,0,0,-4433,0,0,-4431,0,0,-1343,0,0,9,0,0,3367
12:00,720,0,0,-2103,0,0,-226,0,0,1298,0,0,8443,0,0,1606,0,0,-2599,0,0,-5446,0,0,-3281,0,0,2341
12:05,725,-3829,-3829,-5932,-37,-37,-263,-622,-622,676,2815,2815,11258,9489,9489,11095,2894,2894,295,1460,1460,-3986,117,117,-3164,-3098,-3098,-757
12:10,730,0,-3829,-5932,0,-37,-263,0,-622,676,0,2815,11258,0,9489,11095,0,2894,295,0,1460,-3986,0,117,-3164,0,-3098,-757
12:15,735,0,0,-3829,0,0,-37,0,0,-622,0,0,2815,0,0,9489,0,0,2894,0,0,1460,0,0,117,0,0,-3098
12:20,740,0,0,-3829,0,0,-37,0,0,-622,0,0,2815,0,0,9489,0,0,2894,0,0,1460,0,0,117,0,0,-3098
12:25,745,0,0,-3829,0,0,-37,0,0,-622,0,0,2815,0,0,9489,0,0,2894,0,0,1460,0,0,117,0,0,-3098
12:30,750,-3483,-3483,-7312,877,877,840,-4535,-4535,-5157,-4345,-4345,-1530,5413,5413,14902,-5572,-5572,-2678,-391,-391,1069,3648,3648,3765,4817,4817,1719
12:35,755,0,-3483,-3483,0,877,877,0,-4535,-4535,0,-4345,-4345,0,5413,5413,0,-5572,-5572,0,-391,-391,0,3648,3648,0,4817,4817
12:40,760,0,0,-3483,0,0,877,0,0,-4535,0,0,-4345,0,0,5413,0,0,-5572,0,0,-391,0,0,3648,0,0,4817
12:45,765,0,0,-3483,0,0,877,0,0,-4535,0,0,-4345,0,0,5413,0,0,-5572,0,0,-391,0,0,3648,0,0,4817
12:50,770,-3664,-3664,-7147,-1717,-1717,-840,-4595,-4595,-9130,81,81,-4264,2282,2282,7695,-749,-749,-6321,8449,8449,8058,-1159,-1159,2489,-604,-604,4213
12:55,775,0,-3664,-7147,0,-1717,-840,0,-4595,-9130,0,81,-4264,0,2282,7695,0,-749,-6321,0,8449,8058,0,-1159,2489,0,-604,4213
13:00,780,0,0,-3664,0,0,-1717,0,0,-4595,0,0,81,0,0,2282,0,0,-749,0,0,8449,0,0,-1159,0,0,-604
13:05,785,-3044,-3044,-6708,-4779,-4779,-6496,-3829,-3829,-8424,3601,3601,3682,1100,1100,3382,-4601,-4601,-5350,-3580,-3580,4869,3699,3699,2540,-4699,-4699,-5303
13:10,790,0,-3044,-6708,0,-4779,-6496,0,-3829,-8424,0,3601,3682,0,1100,3382,0,-4601,-5350,0,-3580,4869,0,3699,2540,0,-4699,-5303
13:15,795,0,0,-6708,0,0,-6496,0,0,-8424,0,0,3682,0,0,3382,0,0,-5350,0,0,4869,0,0,2540,0,0,-5303
13:20,800,0,0,-3044,0,0,-4779,0,0,-3829,0,0,3601,0,0,1100,0,0,-4601,0,0,-3580,0,0,3699,0,0,-4699
13:25,805,-405,-405,-3449,-5588,-5588,-10367,4075,4075,246,3221,3221,6822,-5475,-5475,-4375,-2479,-2479,-7080,-5206,-5206,-8786,11260,11260,14959,-6545,-6545,-11244
13:30,810,0,-405,-3449,0,-5588,-10367,0,4075,246,0,3221,6822,0,-5475,-4375,0,-2479,-7080,0,-5206,-8786,0,11260,14959,0,-6545,-11244
13:35,815,0,0,-405,0,0,-5588,0,0,4075,0,0,3221,0,0,-5475,0,0,-2479,0,0,-5206,0,0,11260,0,0,-6545
13:40,820,0,0,-405,0,0,-5588,0,0,4075,0,0,3221,0,0,-5475,0,0,-2479,0,0,-5206,0,0,11260,0,0,-6545
13:45,825,0,0,-405,0,0,-5588,0,0,4075,0,0,3221,0,0,-5475,0,0,-2479,0,0,-5206,0,0,11260,0,0,-6545
13:50,830,-2528,-2528,-2933,-5542,-5542,-11130,7965,7965,12040,449,449,3670,4710,4710,-765,-1565,-1565,-4044,-975,-975,-6181,-3427,-3427,7833,930,930,-5615
13:55,835,0,-2528,-2528,0,-5542,-5542,0,7965,7965,0,449,449,0,4710,4710,0,-1565,-1565,0,-975,-975,0,-3427,-3427,0,930,930
14:00,840,0,0,-2528,0,0,-5542,0,0,7965,0,0,449,0,0,4710,0,0,-1565,0,0,-975,0,0,-3427,0,0,930
14:05,845,0,0,-2528,0,0,-5542,0,0,7965,0,0,449,0,0,4710,0,0,-1565,0,0,-975,0,0,-3427,0,0,930
14:10,850,-2577,-2577,-5105,-4834,-4834,-10376,1163,1163,9128,-2163,-2163,-1714,2919,2919,7629,-400,-400,-1965,-1110,-1110,-2085,-2177,-2177,-5604,9177,9177,10107
14:15,855,0,-2577,-5105,0,-4834,-10376,0,1163,9128,0,-2163,-1714,0,2919,7629,0,-400,-1965,0,-1110,-2085,0,-2177,-5604,0,9177,10107
14:20,860,0,0,-2577,0,0,-4834,0,0,1163,0,0,-2163,0,0,2919,0,0,-400,0,0,-1110,0,0,-2177,0,0,9177
14:25,865,0,0,-2577,0,0,-4834,0,0,1163,0,0,-2163,0,0,2919,0,0,-400,0,0,-1110,0,0,-2177,0,0,9177
14:30,870,1536,1536,-1041,-5288,-5288,-10122,-2482,-2482,-1319,-2220,-2220,-4383,7560,7560,10479,701,701,301,4982,4982,3872,-711,-711,-2888,2745,2745,11922
14:35,875,0,1536,-1041,0,-5288,-10122,0,-2482,-1319,0,-2220,-4383,0,7560,10479,0,701,301,0,4982,3872,0,-711,-2888,0,2745,11922
14:40,880,0,0,1536,0,0,-5288,0,0,-2482,0,0,-2220,0,0,7560,0,0,701,0,0,4982,0,0,-711,0,0,2745
14:45,885,-178,-178,1358,-1632,-1632,-6920,100,100,-2382,9024,9024,6804,3726,3726,11286,-5264,-5264,-4563,6027,6027,11009,-3878,-3878,-4589,5329,5329,8074
14:50,890,0,-178,1358,0,-1632,-6920,0,100,-2382,0,9024,6804,0,3726,11286,0,-5264,-4563,0,6027,11009,0,-3878,-4589,0,5329,8074
14:55,895,0,0,1358,0,0,-6920,0,0,-2382,0,0,6804,0,0,11286,0,0,-4563,0,0,11009,0,0,-4589,0,0,8074
15:00,900,0,0,-178,0,0,-1632,0,0,100,0,0,9024,0,0,3726,0,0,-5264,0,0,6027,0,0,-3878,0,0,5329
15:05,905,0,0,-178,0,0,-1632,0,0,100,0,0,9024,0,0,3726,0,0,-5264,0,0,6027,0,0,-3878,0,0,5329
15:10,910,1361,1361,1183,-4910,-4910,-6542,-3712,-3712,-3612,-4768,-4768,4256,-2355,-2355,1371,-4833,-4833,-10097,3620,3620,9647,-3008,-3008,-6886,9308,9308,14637
15:15,915,0,1361,1361,0,-4910,-4910,0,-3712,-3712,0,-4768,-4768,0,-2355,-2355,0,-4833,-4833,0,3620,3620,0,-3008,-3008,0,9308,9308
15:20,920,0,0,1361,0,0,-4910,0,0,-3712,0,0,-4768,0,0,-2355,0,0,-4833,0,0,3620,0,0,-3008,0,0,9308
15:25,925,0,0,1361,0,0,-4910,0,0,-3712,0,0,-4768,0,0,-2355,0,0,-4833,0,0,3620,0,0,-3008,0,0,9308
15:30,930,2902,2902,4263,4267,4267,-643,102,102,-3610,-4427,-4427,-9195,-1811,-1811,-4166,-5976,-5976,-10809,-346,-346,3274,-5658,-5658,-8666,5522,5522,14830
15:35,935,0,2902,4263,0,4267,-643,0,102,-3610,0,-4427,-9195,0,-1811,-4166,0,-5976,-10809,0,-346,3274,0,-5658,-8666,0,5522,14830
15:40,940,0,0,2902,0,0,4267,0,0,102,0,0,-4427,0,0,-1811,0,0,-5976,0,0,-346,0,0,-5658,0,0,5522
15:45,945,-719,-719,2183,934,934,5201,579,579,681,-2590,-2590,-7017,2364,2364,553,-32,-32,-6008,-935,-935,-1281,52,52,-5606,-1466,-1466,4056
15:50,950,0,-719,2183,0,934,5201,0,579,681,0,-2590,-7017,0,2364,553,0,-32,-6008,0,-935,-1281,0,52,-5606,0,-1466,4056
15:55,955,0,0,2183,0,0,5201,0,0,681,0,0,-7017,0,0,553,0,0,-6008,0,0,-1281,0,0,-5606,0,0,4056
16:00,960,0,0,-719,0,0,934,0,0,579,0,0,-2590,0,0,2364,0,0,-32,0,0,-935,0,0,52,0,0,-1466
16:05,965,0,0,-719,0,0,934,0,0,579,0,0,-2590,0,0,2364,0,0,-32,0,0,-935,0,0,52,0,0,-1466
16:10,970,-2818,-2818,-3537,-3787,-3787,-2853,5726,5726,6305,-539,-539,-3129,6779,6779,9143,-1555,-1555,-1587,-1408,-1408,-2343,15750,15750,15802,-1465,-1465,-2931
16:15,975,0,-2818,-2818,0,-3787,-3787,0,5726,5726,0,-539,-539,0,6779,6779,0,-1555,-1555,0,-1408,-1408,0,15750,15750,0,-1465,-1465
16:20,980,0,0,-2818,0,0,-3787,0,0,5726,0,0,-539,0,0,6779,0,0,-1555,0,0,-1408,0,0,15750,0,0,-1465
16:25,985,0,0,-2818,0,0,-3787,0,0,5726,0,0,-539,0,0,6779,0,0,-1555,0,0,-1408,0,0,15750,0,0,-1465
16:30,990,-605,-605,-3423,-5389,-5389,-9176,5581,5581,11307,-2750,-2750,-3289,-1547,-1547,5232,3245,3245,1690,-3110,-3110,-4518,10361,10361,26111,-2500,-2500,-3965
16:35,995,0,-605,-3423,0,-5389,-9176,0,5581,11307,0,-2750,-3289,0,-1547,5232,0,3245,1690,0,-3110,-4518,0,10361,26111,0,-2500,-3965
16:40,1000,0,0,-605,0,0,-5389,0,0,5581,0,0,-2750,0,0,-1547,0,0,3245,0,0,-3110,0,0,10361,0,0,-2500
16:45,1005,0,0,-605,0,0,-5389,0,0,5581,0,0,-2750,0,0,-1547,0,0,3245,0,0,-3110,0,0,10361,0,0,-2500
16:50,1010,-5708,-5708,-6313,4632,4632,-757,-567,-567,5014,2056,2056,-694,-5315,-5315,-6862,921,921,4166,-2258,-2258,-5368,-5075,-5075,5286,-3222,-3222,-5722
16:55,1015,0,-5708,-6313,0,4632,-757,0,-567,5014,0,2056,-694,0,-5315,-6862,0,921,4166,0,-2258,-5368,0,-5075,5286,0,-3222,-5722
17:00,1020,0,0,-5708,0,0,4632,0,0,-567,0,0,2056,0,0,-5315,0,0,921,0,0,-2258,0,0,-5075,0,0,-3222
17:05,1025,-4234,-4234,-9942,885,885,5517,1745,1745,1178,452,452,2508,-1779,-1779,-7094,-4467,-4467,-3546,145,145,-2113,-172,-172,-5247,2187,2187,-1035
17:10,1030,0,-4234,-9942,0,885,5517,0,1745,1178,0,452,2508,0,-1779,-7094,0,-4467,-3546,0,145,-2113,0,-172,-5247,0,2187,-1035
17:15,1035,0,0,-9942,0,0,5517,0,0,1178,0,0,2508,0,0,-7094,0,0,-3546,0,0,-2113,0,0,-5247,0,0,-1035
17:20,1040,0,0,-4234,0,0,885,0,0,1745,0,0,452,0,0,-1779,0,0,-4467,0,0,145,0,0,-172,0,0,2187
17:25,1045,0,0,-4234,0,0,885,0,0,1745,0,0,452,0,0,-1779,0,0,-4467,0,0,145,0,0,-172,0,0,2187
17:30,1050,-3866,-3866,-8100,-2511,-2511,-1626,-2629,-2629,-884,8116,8116,8568,6827,6827,5048,-4832,-4832,-9299,12175,12175,12320,1891,1891,1719,1810,1810,3997
17:35,1055,0,-3866,-3866,0,-2511,-2511,0,-2629,-2629,0,8116,8116,0,6827,6827,0,-4832,-4832,0,12175,12175,0,1891,1891,0,1810,1810
17:40,1060,0,0,-3866,0,0,-2511,0,0,-2629,0,0,8116,0,0,6827,0,0,-4832,0,0,12175,0,0,1891,0,0,1810
17:45,1065,0,0,-3866,0,0,-2511,0,0,-2629,0,0,8116,0,0,6827,0,0,-4832,0,0,12175,0,0,1891,0,0,1810
17:50,1070,-3518,-3518,-7384,400,400,-2111,-800,-800,-3429,2134,2134,10250,293,293,7120,-2621,-2621,-7453,10002,10002,22177,-2453,-2453,-562,-1378,-1378,432
17:55,1075,0,-3518,-7384,0,400,-2111,0,-800,-3429,0,2134,10250,0,293,7120,0,-2621,-7453,0,10002,22177,0,-2453,-562,0,-1378,432
18:00,1080,0,0,-3518,0,0,400,0,0,-800,0,0,2134,0,0,293,0,0,-2621,0,0,10002,0,0,-2453,0,0,-1378
18:05,1085,0,0,-3518,0,0,400,0,0,-800,0,0,2134,0,0,293,0,0,-2621,0,0,10002,0,0,-2453,0,0,-1378
18:10,1090,-2950,-2950,-6468,1546,1546,1946,4001,4001,3201,2278,2278,4412,-500,-500,-207,-1701,-1701,-4322,5581,5581,15583,-2381,-2381,-4834,1034,1034,-344
18:15,1095,0,-2950,-6468,0,1546,1946,0,4001,3201,0,2278,4412,0,-500,-207,0,-1701,-4322,0,5581,15583,0,-2381,-4834,0,1034,-344
18:20,1100,0,0,-2950,0,0,1546,0,0,4001,0,0,2278,0,0,-500,0,0,-1701,0,0,5581,0,0,-2381,0,0,1034
18:25,1105,-273,-273,-3223,12076,12076,13622,468,468,4469,441,441,2719,2917,2917,2417,1656,1656,-45,-1182,-1182,4399,3195,3195,814,3448,3448,4482
18:30,1110,0,-273,-3223,0,12076,13622,0,468,4469,0,441,2719,0,2917,2417,0,1656,-45,0,-1182,4399,0,3195,814,0,3448,4482
18:35,1115,0,0,-3223,0,0,13622,0,0,4469,0,0,2719,0,0,2417,0,0,-45,0,0,4399,0,0,814,0,0,4482
18:40,1120,0,0,-273,0,0,12076,0,0,468,0,0,441,0,0,2917,0,0,1656,0,0,-1182,0,0,3195,0,0,3448
18:45,1125,0,0,-273,0,0,12076,0,0,468,0,0,441,0,0,2917,0,0,1656,0,0,-1182,0,0,3195,0,0,3448
18:50,1130,-361,-361,-634,3710,3710,15786,-3659,-3659,-3191,3104,3104,3545,9230,9230,12147,-2745,-2745,-1089,-1157,-1157,-2339,-463,-463,2732,-258,-258,3190
18:55,1135,0,-361,-361,0,3710,3710,0,-3659,-3659,0,3104,3104,0,9230,9230,0,-2745,-2745,0,-1157,-1157,0,-463,-463,0,-258,-258
19:00,1140,0,0,-361,0,0,3710,0,0,-3659,0,0,3104,0,0,9230,0,0,-2745,0,0,-1157,0,0,-463,0,0,-258
19:05,1145,0,0,-361,0,0,3710,0,0,-3659,0,0,3104,0,0,9230,0,0,-2745,0,0,-1157,0,0,-463,0,0,-258
19:10,1150,2354,2354,1993,54,54,3764,-603,-603,-4262,-2821,-2821,283,4181,4181,13411,556,556,-2189,-1314,-1314,-2471,-2489,-2489,-2952,1810,1810,1552
19:15,1155,0,2354,1993,0,54,3764,0,-603,-4262,0,-2821,283,0,4181,13411,0,556,-2189,0,-1314,-2471,0,-2489,-2952,0,1810,1552
19:20,1160,0,0,2354,0,0,54,0,0,-603,0,0,-2821,0,0,4181,0,0,556,0,0,-1314,0,0,-2489,0,0,1810
19:25,1165,-3926,-3926,-1572,486,486,540,-1244,-1244,-1847,-4436,-4436,-7257,1498,1498,5679,-3710,-3710,-3154,-1422,-1422,-2736,2139,2139,-350,-3362,-3362,-1552
19:30,1170,0,-3926,-1572,0,486,540,0,-1244,-1847,0,-4436,-7257,0,1498,5679,0,-3710,-3154,0,-1422,-2736,0,2139,-350,0,-3362,-1552
19:35,1175,0,0,-1572,0,0,540,0,0,-1847,0,0,-7257,0,0,5679,0,0,-3154,0,0,-2736,0,0,-350,0,0,-1552
19:40,1180,0,0,-3926,0,0,486,0,0,-1244,0,0,-4436,0,0,1498,0,0,-3710,0,0,-1422,0,0,2139,0,0,-3362
19:45,1185,-1067,-1067,-4993,-4027,-4027,-3541,4000,4000,2756,744,744,-3692,7301,7301,8799,733,733,-2977,-851,-851,-2273,3788,3788,5927,-2931,-2931,-6293
19:50,1190,0,-1067,-4993,0,-4027,-3541,0,4000,2756,0,744,-3692,0,7301,8799,0,733,-2977,0,-851,-2273,0,3788,5927,0,-2931,-6293
19:55,1195,0,0,-1067,0,0,-4027,0,0,4000,0,0,744,0,0,7301,0,0,733,0,0,-851,0,0,3788,0,0,-2931
20:00,1200,0,0,-1067,0,0,-4027,0,0,4000,0,0,744,0,0,7301,0,0,733,0,0,-851,0,0,3788,0,0,-2931
20:05,1205,0,0,-1067,0,0,-4027,0,0,4000,0,0,744,0,0,7301,0,0,733,0,0,-851,0,0,3788,0,0,-2931
20:10,1210,-3422,-3422,-4489,-1145,-1145,-5172,3384,3384,7384,-1080,-1080,-336,1734,1734,9035,-3176,-3176,-2443,248,248,-603,3523,3523,7311,-1294,-1294,-4225
20:15,1215,0,-3422,-3422,0,-1145,-1145,0,3384,3384,0,-1080,-1080,0,1734,1734,0,-3176,-3176,0,248,248,0,3523,3523,0,-1294,-1294
20:20,1220,0,0,-3422,0,0,-1145,0,0,3384,0,0,-1080,0,0,1734,0,0,-3176,0,0,248,0,0,3523,0,0,-1294
20:25,1225,0,0,-3422,0,0,-1145,0,0,3384,0,0,-1080,0,0,1734,0,0,-3176,0,0,248,0,0,3523,0,0,-1294
20:30,1230,-2650,-2650,-6072,-3022,-3022,-4167,1839,1839,5223,-496,-496,-1576,5385,5385,7119,-4933,-4933,-8109,-3609,-3609,-3361,-2472,-2472,1051,-1767,-1767,-3061
20:35,1235,0,-2650,-6072,0,-3022,-4167,0,1839,5223,0,-496,-1576,0,5385,7119,0,-4933,-8109,0,-3609,-3361,0,-2472,1051,0,-1767,-3061
20:40,1240,0,0,-2650,0,0,-3022,0,0,1839,0,0,-496,0,0,5385,0,0,-4933,0,0,-3609,0,0,-2472,0,0,-1767
20:45,1245,2411,2411,-239,4650,4650,1628,2879,2879,4718,-89,-89,-585,4140,4140,9525,-4043,-4043,-8976,797,797,-2812,3404,3404,932,-534,-534,-2301
20:50,1250,0,2411,-239,0,4650,1628,0,2879,4718,0,-89,-585,0,4140,9525,0,-4043,-8976,0,797,-2812,0,3404,932,0,-534,-2301
20:55,1255,0,0,-239,0,0,1628,0,0,4718,0,0,-585,0,0,9525,0,0,-8976,0,0,-2812,0,0,932,0,0,-2301
21:00,1260,0,0,2411,0,0,4650,0,0,2879,0,0,-89,0,0,4140,0,0,-4043,0,0,797,0,0,3404,0,0,-534
21:05,1265,0,0,2411,0,0,4650,0,0,2879,0,0,-89,0,0,4140,0,0,-4043,0,0,797,0,0,3404,0,0,-534
21:10,1270,-1322,-1322,1089,3965,3965,8615,-438,-438,2441,-1328,-1328,-1417,-1852,-1852,2288,-3001,-3001,-7044,562,562,1359,3077,3077,6481,0,0,-534
21:15,1275,0,-1322,-1322,0,3965,3965,0,-438,-438,0,-1328,-1328,0,-1852,-1852,0,-3001,-3001,0,562,562,0,3077,3077,0,0,0
21:20,1280,0,0,-1322,0,0,3965,0,0,-438,0,0,-1328,0,0,-1852,0,0,-3001,0,0,562,0,0,3077,0,0,0
21:25,1285,0,0,-1322,0,0,3965,0,0,-438,0,0,-1328,0,0,-1852,0,0,-3001,0,0,562,0,0,3077,0,0,0
21:30,1290,-355,-355,-1677,2268,2268,6233,2228,2228,1790,978,978,-350,4648,4648,2796,-2998,-2998,-5999,-1778,-1778,-1216,-2300,-2300,777,-345,-345,-345
21:35,1295,0,-355,-1677,0,2268,6233,0,2228,1790,0,978,-350,0,4648,2796,0,-2998,-5999,0,-1778,-1216,0,-2300,777,0,-345,-345
21:40,1300,0,0,-355,0,0,2268,0,0,2228,0,0,978,0,0,4648,0,0,-2998,0,0,-1778,0,0,-2300,0,0,-345
21:45,1305,0,0,-355,6594,6594,8862,3615,3615,5843,0,0,978,1059,1059,5707,2488,2488,-510,-959,-959,-2737,-1411,-1411,-3711,-172,-172,-517
21:50,1310,0,0,-355,0,6594,8862,0,3615,5843,0,0,978,0,1059,5707,0,2488,-510,0,-959,-2737,0,-1411,-3711,0,-172,-517
21:55,1315,0,0,-355,0,0,8862,0,0,5843,0,0,978,0,0,5707,0,0,-510,0,0,-2737,0,0,-3711,0,0,-517
22:00,1320,0,0,0,0,0,6594,0,0,3615,0,0,0,0,0,1059,0,0,2488,0,0,-959,0,0,-1411,0,0,-172
22:05,1325,0,0,0,-1043,-1043,5551,-1272,-1272,2343,0,0,0,-257,-257,802,-1243,-1243,1245,-178,-178,-1137,-1422,-1422,-2833,0,0,-172
22:10,1330,0,0,0,0,-1043,5551,0,-1272,2343,0,0,0,0,-257,802,0,-1243,1245,0,-178,-1137,0,-1422,-2833,0,0,-172
22:15,1335,0,0,0,0,0,-1043,0,0,-1272,0,0,0,0,0,-257,0,0,-1243,0,0,-178,0,0,-1422,0,0,0
22:20,1340,0,0,0,0,0,-1043,0,0,-1272,0,0,0,0,0,-257,0,0,-1243,0,0,-178,0,0,-1422,0,0,0
22:25,1345,0,0,0,0,0,-1043,0,0,-1272,0,0,0,0,0,-257,0,0,-1243,0,0,-178,0,0,-1422,0,0,0
22:30,1350,0,0,0,-178,-178,-1221,0,0,-1272,-178,-178,-178,-247,-247,-504,-1245,-1245,-2488,0,0,-178,-1062,-1062,-2484,-344,-344,-344
22:35,1355,0,0,0,0,-178,-178,0,0,0,0,-178,-178,0,-247,-247,0,-1245,-1245,0,0,0,0,-1062,-1062,0,-344,-344
22:40,1360,0,0,0,0,0,-178,0,0,0,0,0,-178,0,0,-247,0,0,-1245,0,0,0,0,0,-1062,0,0,-344
22:45,1365,0,0,0,0,0,-178,0,0,0,0,0,-178,0,0,-247,0,0,-1245,0,0,0,0,0,-1062,0,0,-344
22:50,1370,0,0,0,0,0,-178,0,0,0,0,0,-178,0,0,-247,2489,2489,1244,0,0,0,0,0,-1062,0,0,-344
22:55,1375,0,0,0,0,0,-178,0,0,0,0,0,-178,0,0,-247,0,2489,1244,0,0,0,0,0,-1062,0,0,-344
23:00,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489,0,0,0,0,0,0,0,0,0
23:05,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489,0,0,0,0,0,0,0,0,0
23:10,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489,0,0,0,0,0,0,0,0,0
23:15,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489,0,0,0,0,0,0,0,0,0
