time,minute,g1_5min_delta,g1_10min_delta,g1_30min_delta,g2_5min_delta,g2_10min_delta,g2_30min_delta,g3_5min_delta,g3_10min_delta,g3_30min_delta,g4_5min_delta,g4_10min_delta,g4_30min_delta,g5_5min_delta,g5_10min_delta,g5_30min_delta,g6_5min_delta,g6_10min_delta,g6_30min_delta,g7_5min_delta,g7_10min_delta,g7_30min_delta,g8_5min_delta,g8_10min_delta,g8_30min_delta,g9_5min_delta,g9_10min_delta,g9_30min_delta
10:40,640,-766,-766,-1532,-255,-255,-255,-445,-445,-445,3134,3134,813,1689,1689,4434,-623,-623,-1778,0,0,0,-1067,-1067,-1855,-1066,-1066,-1244
10:45,645,0,-766,-1532,0,-255,-255,0,-445,-445,0,3134,813,0,1689,4434,0,-623,-1778,0,0,0,0,-1067,-1855,0,-1066,-1244
10:50,650,0,0,-1532,0,0,-255,0,0,-445,0,0,813,0,0,4434,0,0,-1778,0,0,0,0,0,-1855,0,0,-1244
10:55,655,0,0,-766,0,0,-255,0,0,-445,0,0,3134,0,0,1689,0,0,-623,0,0,0,0,0,-1067,0,0,-1066
11:00,660,0,0,-766,-256,-256,-511,-1955,-1955,-2400,-594,-594,2540,6139,6139,7828,-888,-888,-1511,0,0,0,-711,-711,-1778,-356,-356,-1422
11:05,665,0,0,-766,0,-256,-511,0,-1955,-2400,0,-594,2540,0,6139,7828,0,-888,-1511,0,0,0,0,-711,-1778,0,-356,-1422
11:10,670,0,0,0,0,0,-256,-712,-712,-2667,-1028,-1028,-1622,1480,1480,7619,-801,-801,-1689,0,0,0,1677,1677,966,0,0,-356
11:15,675,0,0,0,0,0,-256,0,-712,-2667,0,-1028,-1622,0,1480,7619,0,-801,-1689,0,0,0,0,1677,966,0,0,-356
11:20,680,0,0,0,0,0,-256,0,0,-2667,0,0,-1622,0,0,7619,0,0,-1689,0,0,0,0,0,966,0,0,-356
11:25,685,0,0,0,0,0,-256,0,0,-2667,0,0,-1622,0,0,7619,0,0,-1689,0,0,0,0,0,966,0,0,-356
11:30,690,-2877,-2877,-2877,0,0,0,-2966,-2966,-3678,-2138,-2138,-3166,9621,9621,11101,267,267,-534,0,0,0,5422,5422,7099,-2133,-2133,-2133
11:35,695,0,-2877,-2877,0,0,0,0,-2966,-3678,0,-2138,-3166,0,9621,11101,0,267,-534,0,0,0,0,5422,7099,0,-2133,-2133
11:40,700,0,0,-2877,0,0,0,0,0,-2966,0,0,-2138,0,0,9621,0,0,267,0,0,0,0,0,5422,0,0,-2133
11:45,705,-323,-323,-3200,-1021,-1021,-1021,670,670,-2296,5506,5506,3368,6333,6333,15954,-2133,-2133,-1866,0,0,0,-1033,-1033,4389,-534,-534,-2667
11:50,710,0,-323,-3200,0,-1021,-1021,0,670,-2296,0,5506,3368,0,6333,15954,0,-2133,-1866,0,0,0,0,-1033,4389,0,-534,-2667
11:55,715,0,0,-3200,0,0,-1021,0,0,-2296,0,0,3368,0,0,15954,0,0,-1866,0,0,0,0,0,4389,0,0,-2667
12:00,720,0,0,-323,0,0,-1021,0,0,670,0,0,5506,0,0,6333,0,0,-2133,0,0,0,0,0,-1033,0,0,-534
12:05,725,-1678,-1678,-2001,-1987,-1987,-3008,-2699,-2699,-2029,-3225,-3225,2281,-1092,-1092,5241,-2044,-2044,-4177,-511,-511,-511,-1348,-1348,-2381,-1600,-1600,-2134
12:10,730,0,-1678,-2001,0,-1987,-3008,0,-2699,-2029,0,-3225,2281,0,-1092,5241,0,-2044,-4177,0,-511,-511,0,-1348,-2381,0,-1600,-2134
12:15,735,0,0,-1678,0,0,-1987,0,0,-2699,0,0,-3225,0,0,-1092,0,0,-2044,0,0,-511,0,0,-1348,0,0,-1600
12:20,740,0,0,-1678,0,0,-1987,0,0,-2699,0,0,-3225,0,0,-1092,0,0,-2044,0,0,-511,0,0,-1348,0,0,-1600
12:25,745,0,0,-1678,0,0,-1987,0,0,-2699,0,0,-3225,0,0,-1092,0,0,-2044,0,0,-511,0,0,-1348,0,0,-1600
12:30,750,1721,1721,43,-3033,-3033,-5020,3497,3497,798,-2980,-2980,-6205,14503,14503,13411,-541,-541,-2585,786,786,275,-2421,-2421,-3769,-533,-533,-2133
12:35,755,0,1721,1721,0,-3033,-3033,0,3497,3497,0,-2980,-2980,0,14503,14503,0,-541,-541,0,786,786,0,-2421,-2421,0,-533,-533
12:40,760,0,0,1721,0,0,-3033,0,0,3497,0,0,-2980,0,0,14503,0,0,-541,0,0,786,0,0,-2421,0,0,-533
12:45,765,0,0,1721,0,0,-3033,0,0,3497,0,0,-2980,0,0,14503,0,0,-541,0,0,786,0,0,-2421,0,0,-533
12:50,770,9909,9909,11630,-1755,-1755,-4788,1948,1948,5445,2948,2948,-32,219,219,14722,-437,-437,-978,3465,3465,4251,670,670,-1751,-2666,-2666,-3199
12:55,775,0,9909,11630,0,-1755,-4788,0,1948,5445,0,2948,-32,0,219,14722,0,-437,-978,0,3465,4251,0,670,-1751,0,-2666,-3199
13:00,780,0,0,9909,0,0,-1755,0,0,1948,0,0,2948,0,0,219,0,0,-437,0,0,3465,0,0,670,0,0,-2666
13:05,785,11049,11049,20958,-2042,-2042,-3797,485,485,2433,-1725,-1725,1223,945,945,1164,52,52,-385,-3299,-3299,166,-4063,-4063,-3393,3087,3087,421
13:10,790,0,11049,20958,0,-2042,-3797,0,485,2433,0,-1725,1223,0,945,1164,0,52,-385,0,-3299,166,0,-4063,-3393,0,3087,421
13:15,795,0,0,20958,0,0,-3797,0,0,2433,0,0,1223,0,0,1164,0,0,-385,0,0,166,0,0,-3393,0,0,421
13:20,800,0,0,11049,0,0,-2042,0,0,485,0,0,-1725,0,0,945,0,0,52,0,0,-3299,0,0,-4063,0,0,3087
13:25,805,11554,11554,22603,-785,-785,-2827,-5702,-5702,-5217,1555,1555,-170,3488,3488,4433,-57,-57,-5,-4253,-4253,-7552,3573,3573,-490,1886,1886,4973
13:30,810,0,11554,22603,0,-785,-2827,0,-5702,-5217,0,1555,-170,0,3488,4433,0,-57,-5,0,-4253,-7552,0,3573,-490,0,1886,4973
13:35,815,0,0,11554,0,0,-785,0,0,-5702,0,0,1555,0,0,3488,0,0,-57,0,0,-4253,0,0,3573,0,0,1886
13:40,820,0,0,11554,0,0,-785,0,0,-5702,0,0,1555,0,0,3488,0,0,-57,0,0,-4253,0,0,3573,0,0,1886
13:45,825,0,0,11554,0,0,-785,0,0,-5702,0,0,1555,0,0,3488,0,0,-57,0,0,-4253,0,0,3573,0,0,1886
13:50,830,1408,1408,12962,1050,1050,265,-2016,-2016,-7718,-3664,-3664,-2109,-4149,-4149,-661,-1595,-1595,-1652,-2581,-2581,-6834,201,201,3774,-3345,-3345,-1459
13:55,835,0,1408,1408,0,1050,1050,0,-2016,-2016,0,-3664,-3664,0,-4149,-4149,0,-1595,-1595,0,-2581,-2581,0,201,201,0,-3345,-3345
14:00,840,0,0,1408,0,0,1050,0,0,-2016,0,0,-3664,0,0,-4149,0,0,-1595,0,0,-2581,0,0,201,0,0,-3345
14:05,845,0,0,1408,0,0,1050,0,0,-2016,0,0,-3664,0,0,-4149,0,0,-1595,0,0,-2581,0,0,201,0,0,-3345
14:10,850,-850,-850,558,-2908,-2908,-1858,-10,-10,-2026,-4706,-4706,-8370,-2034,-2034,-6183,1830,1830,235,-2765,-2765,-5346,4309,4309,4510,-1747,-1747,-5092
14:15,855,0,-850,558,0,-2908,-1858,0,-10,-2026,0,-4706,-8370,0,-2034,-6183,0,1830,235,0,-2765,-5346,0,4309,4510,0,-1747,-5092
14:20,860,0,0,-850,0,0,-2908,0,0,-10,0,0,-4706,0,0,-2034,0,0,1830,0,0,-2765,0,0,4309,0,0,-1747
14:25,865,0,0,-850,0,0,-2908,0,0,-10,0,0,-4706,0,0,-2034,0,0,1830,0,0,-2765,0,0,4309,0,0,-1747
14:30,870,-3191,-3191,-4041,-943,-943,-3851,2542,2542,2532,-830,-830,-5536,-4872,-4872,-6906,-1792,-1792,38,6764,6764,3999,7641,7641,11950,-2267,-2267,-4014
14:35,875,0,-3191,-4041,0,-943,-3851,0,2542,2532,0,-830,-5536,0,-4872,-6906,0,-1792,38,0,6764,3999,0,7641,11950,0,-2267,-4014
14:40,880,0,0,-3191,0,0,-943,0,0,2542,0,0,-830,0,0,-4872,0,0,-1792,0,0,6764,0,0,7641,0,0,-2267
14:45,885,6538,6538,3347,8736,8736,7793,4741,4741,7283,-1828,-1828,-2658,-4558,-4558,-9430,-3876,-3876,-5668,-1254,-1254,5510,3692,3692,11333,1612,1612,-655
14:50,890,0,6538,3347,0,8736,7793,0,4741,7283,0,-1828,-2658,0,-4558,-9430,0,-3876,-5668,0,-1254,5510,0,3692,11333,0,1612,-655
14:55,895,0,0,3347,0,0,7793,0,0,7283,0,0,-2658,0,0,-9430,0,0,-5668,0,0,5510,0,0,11333,0,0,-655
15:00,900,0,0,6538,0,0,8736,0,0,4741,0,0,-1828,0,0,-4558,0,0,-3876,0,0,-1254,0,0,3692,0,0,1612
15:05,905,0,0,6538,0,0,8736,0,0,4741,0,0,-1828,0,0,-4558,0,0,-3876,0,0,-1254,0,0,3692,0,0,1612
15:10,910,-2695,-2695,3843,4588,4588,13324,4776,4776,9517,-3305,-3305,-5133,1953,1953,-2605,1589,1589,-2287,401,401,-853,978,978,4670,764,764,2376
15:15,915,0,-2695,-2695,0,4588,4588,0,4776,4776,0,-3305,-3305,0,1953,1953,0,1589,1589,0,401,401,0,978,978,0,764,764
15:20,920,0,0,-2695,0,0,4588,0,0,4776,0,0,-3305,0,0,1953,0,0,1589,0,0,401,0,0,978,0,0,764
15:25,925,0,0,-2695,0,0,4588,0,0,4776,0,0,-3305,0,0,1953,0,0,1589,0,0,401,0,0,978,0,0,764
15:30,930,-87,-87,-2782,15886,15886,20474,4433,4433,9209,-5345,-5345,-8650,5811,5811,7764,4898,4898,6487,-3996,-3996,-3595,1082,1082,2060,-1983,-1983,-1219
15:35,935,0,-87,-2782,0,15886,20474,0,4433,9209,0,-5345,-8650,0,5811,7764,0,4898,6487,0,-3996,-3595,0,1082,2060,0,-1983,-1219
15:40,940,0,0,-87,0,0,15886,0,0,4433,0,0,-5345,0,0,5811,0,0,4898,0,0,-3996,0,0,1082,0,0,-1983
15:45,945,-2241,-2241,-2328,2186,2186,18072,-3482,-3482,951,469,469,-4876,4015,4015,9826,-175,-175,4723,3657,3657,-339,2434,2434,3516,-3529,-3529,-5512
15:50,950,0,-2241,-2328,0,2186,18072,0,-3482,951,0,469,-4876,0,4015,9826,0,-175,4723,0,3657,-339,0,2434,3516,0,-3529,-5512
15:55,955,0,0,-2328,0,0,18072,0,0,951,0,0,-4876,0,0,9826,0,0,4723,0,0,-339,0,0,3516,0,0,-5512
16:00,960,0,0,-2241,0,0,2186,0,0,-3482,0,0,469,0,0,4015,0,0,-175,0,0,3657,0,0,2434,0,0,-3529
16:05,965,0,0,-2241,0,0,2186,0,0,-3482,0,0,469,0,0,4015,0,0,-175,0,0,3657,0,0,2434,0,0,-3529
16:10,970,-533,-533,-2774,3,3,2189,-2747,-2747,-6229,1996,1996,2465,3658,3658,7673,2844,2844,2669,-268,-268,3389,4865,4865,7299,-3166,-3166,-6695
16:15,975,0,-533,-533,0,3,3,0,-2747,-2747,0,1996,1996,0,3658,3658,0,2844,2844,0,-268,-268,0,4865,4865,0,-3166,-3166
16:20,980,0,0,-533,0,0,3,0,0,-2747,0,0,1996,0,0,3658,0,0,2844,0,0,-268,0,0,4865,0,0,-3166
16:25,985,0,0,-533,0,0,3,0,0,-2747,0,0,1996,0,0,3658,0,0,2844,0,0,-268,0,0,4865,0,0,-3166
16:30,990,-711,-711,-1244,1883,1883,1886,-888,-888,-3635,-1593,-1593,403,8558,8558,12216,-711,-711,2133,-2768,-2768,-3036,14011,14011,18876,2871,2871,-295
16:35,995,0,-711,-1244,0,1883,1886,0,-888,-3635,0,-1593,403,0,8558,12216,0,-711,2133,0,-2768,-3036,0,14011,18876,0,2871,-295
16:40,1000,0,0,-711,0,0,1883,0,0,-888,0,0,-1593,0,0,8558,0,0,-711,0,0,-2768,0,0,14011,0,0,2871
16:45,1005,0,0,-711,0,0,1883,0,0,-888,0,0,-1593,0,0,8558,0,0,-711,0,0,-2768,0,0,14011,0,0,2871
16:50,1010,-1348,-1348,-2059,1050,1050,2933,-571,-571,-1459,1086,1086,-507,5312,5312,13870,2770,2770,2059,-3054,-3054,-5822,701,701,14712,-502,-502,2369
16:55,1015,0,-1348,-2059,0,1050,2933,0,-571,-1459,0,1086,-507,0,5312,13870,0,2770,2059,0,-3054,-5822,0,701,14712,0,-502,2369
17:00,1020,0,0,-1348,0,0,1050,0,0,-571,0,0,1086,0,0,5312,0,0,2770,0,0,-3054,0,0,701,0,0,-502
17:05,1025,2232,2232,884,1554,1554,2604,-2252,-2252,-2823,2494,2494,3580,10993,10993,16305,3142,3142,5912,-2799,-2799,-5853,-3097,-3097,-2396,33,33,-469
17:10,1030,0,2232,884,0,1554,2604,0,-2252,-2823,0,2494,3580,0,10993,16305,0,3142,5912,0,-2799,-5853,0,-3097,-2396,0,33,-469
17:15,1035,0,0,884,0,0,2604,0,0,-2823,0,0,3580,0,0,16305,0,0,5912,0,0,-5853,0,0,-2396,0,0,-469
17:20,1040,0,0,2232,0,0,1554,0,0,-2252,0,0,2494,0,0,10993,0,0,3142,0,0,-2799,0,0,-3097,0,0,33
17:25,1045,0,0,2232,0,0,1554,0,0,-2252,0,0,2494,0,0,10993,0,0,3142,0,0,-2799,0,0,-3097,0,0,33
17:30,1050,3004,3004,5236,1298,1298,2852,-3991,-3991,-6243,11535,11535,14029,6305,6305,17298,637,637,3779,-2237,-2237,-5036,-577,-577,-3674,1067,1067,1100
17:35,1055,0,3004,3004,0,1298,1298,0,-3991,-3991,0,11535,11535,0,6305,6305,0,637,637,0,-2237,-2237,0,-577,-577,0,1067,1067
17:40,1060,0,0,3004,0,0,1298,0,0,-3991,0,0,11535,0,0,6305,0,0,637,0,0,-2237,0,0,-577,0,0,1067
17:45,1065,0,0,3004,0,0,1298,0,0,-3991,0,0,11535,0,0,6305,0,0,637,0,0,-2237,0,0,-577,0,0,1067
17:50,1070,-1352,-1352,1652,-2135,-2135,-837,8445,8445,4454,6513,6513,18048,5377,5377,11682,-1134,-1134,-497,-93,-93,-2330,-1827,-1827,-2404,-1778,-1778,-711
17:55,1075,0,-1352,1652,0,-2135,-837,0,8445,4454,0,6513,18048,0,5377,11682,0,-1134,-497,0,-93,-2330,0,-1827,-2404,0,-1778,-711
18:00,1080,0,0,-1352,0,0,-2135,0,0,8445,0,0,6513,0,0,5377,0,0,-1134,0,0,-93,0,0,-1827,0,0,-1778
18:05,1085,0,0,-1352,0,0,-2135,0,0,8445,0,0,6513,0,0,5377,0,0,-1134,0,0,-93,0,0,-1827,0,0,-1778
18:10,1090,-1881,-1881,-3233,175,175,-1960,7481,7481,15926,8723,8723,15236,1497,1497,6874,-2653,-2653,-3787,-2337,-2337,-2430,-528,-528,-2355,1244,1244,-534
18:15,1095,0,-1881,-3233,0,175,-1960,0,7481,15926,0,8723,15236,0,1497,6874,0,-2653,-3787,0,-2337,-2430,0,-528,-2355,0,1244,-534
18:20,1100,0,0,-1881,0,0,175,0,0,7481,0,0,8723,0,0,1497,0,0,-2653,0,0,-2337,0,0,-528,0,0,1244
18:25,1105,-1783,-1783,-3664,11816,11816,11991,-3962,-3962,3519,1882,1882,10605,-2069,-2069,-572,-2748,-2748,-5401,-3284,-3284,-5621,-695,-695,-1223,-2667,-2667,-1423
18:30,1110,0,-1783,-3664,0,11816,11991,0,-3962,3519,0,1882,10605,0,-2069,-572,0,-2748,-5401,0,-3284,-5621,0,-695,-1223,0,-2667,-1423
18:35,1115,0,0,-3664,0,0,11991,0,0,3519,0,0,10605,0,0,-572,0,0,-5401,0,0,-5621,0,0,-1223,0,0,-1423
18:40,1120,0,0,-1783,0,0,11816,0,0,-3962,0,0,1882,0,0,-2069,0,0,-2748,0,0,-3284,0,0,-695,0,0,-2667
18:45,1125,0,0,-1783,0,0,11816,0,0,-3962,0,0,1882,0,0,-2069,0,0,-2748,0,0,-3284,0,0,-695,0,0,-2667
18:50,1130,1872,1872,89,6609,6609,18425,-3155,-3155,-7117,-1958,-1958,-76,884,884,-1185,-1344,-1344,-4092,-1893,-1893,-5177,-1573,-1573,-2268,-2296,-2296,-4963
18:55,1135,0,1872,1872,0,6609,6609,0,-3155,-3155,0,-1958,-1958,0,884,884,0,-1344,-1344,0,-1893,-1893,0,-1573,-1573,0,-2296,-2296
19:00,1140,0,0,1872,0,0,6609,0,0,-3155,0,0,-1958,0,0,884,0,0,-1344,0,0,-1893,0,0,-1573,0,0,-2296
19:05,1145,0,0,1872,0,0,6609,0,0,-3155,0,0,-1958,0,0,884,0,0,-1344,0,0,-1893,0,0,-1573,0,0,-2296
19:10,1150,-217,-217,1655,-2028,-2028,4581,-7,-7,-3162,-3244,-3244,-5202,-1207,-1207,-323,-1138,-1138,-2482,-2887,-2887,-4780,-2829,-2829,-4402,178,178,-2118
19:15,1155,0,-217,1655,0,-2028,4581,0,-7,-3162,0,-3244,-5202,0,-1207,-323,0,-1138,-2482,0,-2887,-4780,0,-2829,-4402,0,178,-2118
19:20,1160,0,0,-217,0,0,-2028,0,0,-7,0,0,-3244,0,0,-1207,0,0,-1138,0,0,-2887,0,0,-2829,0,0,178
19:25,1165,-3157,-3157,-3374,-2778,-2778,-4806,7548,7548,7541,-1642,-1642,-4886,-517,-517,-1724,-173,-173,-1311,10479,10479,7592,4637,4637,1808,-2310,-2310,-2132
19:30,1170,0,-3157,-3374,0,-2778,-4806,0,7548,7541,0,-1642,-4886,0,-517,-1724,0,-173,-1311,0,10479,7592,0,4637,1808,0,-2310,-2132
19:35,1175,0,0,-3374,0,0,-4806,0,0,7541,0,0,-4886,0,0,-1724,0,0,-1311,0,0,7592,0,0,1808,0,0,-2132
19:40,1180,0,0,-3157,0,0,-2778,0,0,7548,0,0,-1642,0,0,-517,0,0,-173,0,0,10479,0,0,4637,0,0,-2310
19:45,1185,4627,4627,1470,-1014,-1014,-3792,-947,-947,6601,-360,-360,-2002,-172,-172,-689,-1149,-1149,-1322,12861,12861,23340,1789,1789,6426,-2489,-2489,-4799
19:50,1190,0,4627,1470,0,-1014,-3792,0,-947,6601,0,-360,-2002,0,-172,-689,0,-1149,-1322,0,12861,23340,0,1789,6426,0,-2489,-4799
19:55,1195,0,0,4627,0,0,-1014,0,0,-947,0,0,-360,0,0,-172,0,0,-1149,0,0,12861,0,0,1789,0,0,-2489
20:00,1200,0,0,4627,0,0,-1014,0,0,-947,0,0,-360,0,0,-172,0,0,-1149,0,0,12861,0,0,1789,0,0,-2489
20:05,1205,0,0,4627,0,0,-1014,0,0,-947,0,0,-360,0,0,-172,0,0,-1149,0,0,12861,0,0,1789,0,0,-2489
20:10,1210,5511,5511,10138,-1607,-1607,-2621,879,879,-68,-2428,-2428,-2788,-1035,-1035,-1207,5247,5247,4098,2344,2344,15205,899,899,2688,889,889,-1600
20:15,1215,0,5511,5511,0,-1607,-1607,0,879,879,0,-2428,-2428,0,-1035,-1035,0,5247,5247,0,2344,2344,0,899,899,0,889,889
20:20,1220,0,0,5511,0,0,-1607,0,0,879,0,0,-2428,0,0,-1035,0,0,5247,0,0,2344,0,0,899,0,0,889
20:25,1225,0,0,5511,0,0,-1607,0,0,879,0,0,-2428,0,0,-1035,0,0,5247,0,0,2344,0,0,899,0,0,889
20:30,1230,7586,7586,13097,-255,-255,-1862,6460,6460,7339,-5243,-5243,-7671,-345,-345,-1380,7597,7597,12844,-1277,-1277,1067,-1411,-1411,-512,1083,1083,1972
20:35,1235,0,7586,13097,0,-255,-1862,0,6460,7339,0,-5243,-7671,0,-345,-1380,0,7597,12844,0,-1277,1067,0,-1411,-512,0,1083,1972
20:40,1240,0,0,7586,0,0,-255,0,0,6460,0,0,-5243,0,0,-345,0,0,7597,0,0,-1277,0,0,-1411,0,0,1083
20:45,1245,1207,1207,8793,255,255,0,707,707,7167,57,57,-5186,-1282,-1282,-1627,-1773,-1773,5824,-1631,-1631,-2908,-1067,-1067,-2478,372,372,1455
20:50,1250,0,1207,8793,0,255,0,0,707,7167,0,57,-5186,0,-1282,-1627,0,-1773,5824,0,-1631,-2908,0,-1067,-2478,0,372,1455
20:55,1255,0,0,8793,0,0,0,0,0,7167,0,0,-5186,0,0,-1627,0,0,5824,0,0,-2908,0,0,-2478,0,0,1455
21:00,1260,0,0,1207,0,0,255,0,0,707,0,0,57,0,0,-1282,0,0,-1773,0,0,-1631,0,0,-1067,0,0,372
21:05,1265,0,0,1207,0,0,255,0,0,707,0,0,57,0,0,-1282,0,0,-1773,0,0,-1631,0,0,-1067,0,0,372
21:10,1270,0,0,1207,511,511,766,-444,-444,263,562,562,619,-1026,-1026,-2308,1689,1689,-84,-1277,-1277,-2908,-711,-711,-1778,-862,-862,-490
21:15,1275,0,0,0,0,511,511,0,-444,-444,0,562,562,0,-1026,-1026,0,1689,1689,0,-1277,-1277,0,-711,-711,0,-862,-862
21:20,1280,0,0,0,0,0,511,0,0,-444,0,0,562,0,0,-1026,0,0,1689,0,0,-1277,0,0,-711,0,0,-862
21:25,1285,0,0,0,0,0,511,0,0,-444,0,0,562,0,0,-1026,0,0,1689,0,0,-1277,0,0,-711,0,0,-862
21:30,1290,-1066,-1066,-1066,-255,-255,256,0,0,-444,3854,3854,4416,1795,1795,769,1166,1166,2855,-1538,-1538,-2815,-689,-689,-1400,-707,-707,-1569
21:35,1295,0,-1066,-1066,0,-255,256,0,0,-444,0,3854,4416,0,1795,769,0,1166,2855,0,-1538,-2815,0,-689,-1400,0,-707,-1569
21:40,1300,0,0,-1066,0,0,-255,0,0,0,0,0,3854,0,0,1795,0,0,1166,0,0,-1538,0,0,-689,0,0,-707
21:45,1305,-1245,-1245,-2311,0,0,-255,0,0,0,-1422,-1422,2432,-1282,-1282,513,-355,-355,811,4726,4726,3188,0,0,-689,0,0,-707
21:50,1310,0,-1245,-2311,0,0,-255,0,0,0,0,-1422,2432,0,-1282,513,0,-355,811,0,4726,3188,0,0,-689,0,0,-707
21:55,1315,0,0,-2311,0,0,-255,0,0,0,0,0,2432,0,0,513,0,0,811,0,0,3188,0,0,-689,0,0,-707
22:00,1320,0,0,-1245,0,0,0,0,0,0,0,0,-1422,0,0,-1282,0,0,-355,0,0,4726,0,0,0,0,0,0
22:05,1325,0,0,-1245,0,0,0,711,711,711,0,0,-1422,3589,3589,2307,0,0,-355,5345,5345,10071,0,0,0,0,0,0
22:10,1330,0,0,-1245,0,0,0,0,711,711,0,0,-1422,0,3589,2307,0,0,-355,0,5345,10071,0,0,0,0,0,0
22:15,1335,0,0,0,0,0,0,0,0,711,0,0,0,0,0,3589,0,0,0,0,0,5345,0,0,0,0,0,0
22:20,1340,0,0,0,0,0,0,0,0,711,0,0,0,0,0,3589,0,0,0,0,0,5345,0,0,0,0,0,0
22:25,1345,0,0,0,0,0,0,0,0,711,0,0,0,0,0,3589,0,0,0,0,0,5345,0,0,0,0,0,0
22:30,1350,0,0,0,0,0,0,5689,5689,6400,0,0,0,3847,3847,7436,0,0,0,604,604,5949,0,0,0,0,0,0
22:35,1355,0,0,0,0,0,0,0,5689,5689,0,0,0,0,3847,3847,0,0,0,0,604,604,0,0,0,0,0,0
22:40,1360,0,0,0,0,0,0,0,0,5689,0,0,0,0,0,3847,0,0,0,0,0,604,0,0,0,0,0,0
22:45,1365,0,0,0,0,0,0,0,0,5689,0,0,0,0,0,3847,0,0,0,0,0,604,0,0,0,0,0,0
22:50,1370,0,0,0,0,0,0,711,711,6400,0,0,0,0,0,3847,0,0,0,0,0,604,0,0,0,0,0,0
22:55,1375,0,0,0,0,0,0,0,711,6400,0,0,0,0,0,3847,0,0,0,0,0,604,0,0,0,0,0,0
23:00,1380,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:05,1385,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:10,1390,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:15,1395,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:16,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:20,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
