time,minute,g1_5min_delta,g1_10min_delta,g1_30min_delta,g2_5min_delta,g2_10min_delta,g2_30min_delta,g3_5min_delta,g3_10min_delta,g3_30min_delta,g4_5min_delta,g4_10min_delta,g4_30min_delta,g5_5min_delta,g5_10min_delta,g5_30min_delta,g6_5min_delta,g6_10min_delta,g6_30min_delta,g7_5min_delta,g7_10min_delta,g7_30min_delta,g8_5min_delta,g8_10min_delta,g8_30min_delta,g9_5min_delta,g9_10min_delta,g9_30min_delta
10:40,640,-267,-267,-267,-1149,-1149,-1149,-1021,-1021,-1787,-1021,-1021,-2043,2996,2996,2996,0,0,0,-94,-94,-450,-356,-356,-356,-1066,-1066,-2133
10:45,645,0,-267,-267,0,-1149,-1149,0,-1021,-1787,0,-1021,-2043,0,2996,2996,0,0,0,0,-94,-450,0,-356,-356,0,-1066,-2133
10:50,650,0,0,-267,0,0,-1149,0,0,-1787,0,0,-2043,0,0,2996,0,0,0,0,0,-450,0,0,-356,0,0,-2133
10:55,655,0,0,-267,0,0,-1149,0,0,-1021,0,0,-1021,0,0,2996,0,0,0,0,0,-94,0,0,-356,0,0,-1066
11:00,660,-1422,-1422,-1689,-1052,-1052,-2201,-1277,-1277,-2298,-23,-23,-1044,3875,3875,6871,-533,-533,-533,2240,2240,2146,873,873,517,-711,-711,-1777
11:05,665,0,-1422,-1689,0,-1052,-2201,0,-1277,-2298,0,-23,-1044,0,3875,6871,0,-533,-533,0,2240,2146,0,873,517,0,-711,-1777
11:10,670,-888,-888,-2310,-616,-616,-1668,-1043,-1043,-2320,999,999,976,431,431,4306,-534,-534,-1067,1379,1379,3619,-178,-178,695,-356,-356,-1067
11:15,675,0,-888,-2310,0,-616,-1668,0,-1043,-2320,0,999,976,0,431,4306,0,-534,-1067,0,1379,3619,0,-178,695,0,-356,-1067
11:20,680,0,0,-2310,0,0,-1668,0,0,-2320,0,0,976,0,0,4306,0,0,-1067,0,0,3619,0,0,695,0,0,-1067
11:25,685,0,0,-2310,0,0,-1668,0,0,-2320,0,0,976,0,0,4306,0,0,-1067,0,0,3619,0,0,695,0,0,-1067
11:30,690,3299,3299,2411,-874,-874,-1490,-890,-890,-1933,-2877,-2877,-1878,11664,11664,12095,-1600,-1600,-2134,-2381,-2381,-1002,-2827,-2827,-3005,631,631,275
11:35,695,0,3299,2411,0,-874,-1490,0,-890,-1933,0,-2877,-1878,0,11664,12095,0,-1600,-2134,0,-2381,-1002,0,-2827,-3005,0,631,275
11:40,700,0,0,3299,0,0,-874,0,0,-890,0,0,-2877,0,0,11664,0,0,-1600,0,0,-2381,0,0,-2827,0,0,631
11:45,705,4796,4796,8095,6195,6195,5321,4066,4066,3176,-287,-287,-3164,7361,7361,19025,178,178,-1422,-650,-650,-3031,10349,10349,7522,7878,7878,8509
11:50,710,0,4796,8095,0,6195,5321,0,4066,3176,0,-287,-3164,0,7361,19025,0,178,-1422,0,-650,-3031,0,10349,7522,0,7878,8509
11:55,715,0,0,8095,0,0,5321,0,0,3176,0,0,-3164,0,0,19025,0,0,-1422,0,0,-3031,0,0,7522,0,0,8509
12:00,720,0,0,4796,0,0,6195,0,0,4066,0,0,-287,0,0,7361,0,0,178,0,0,-650,0,0,10349,0,0,7878
12:05,725,-2061,-2061,2735,654,654,6849,-1900,-1900,2166,1409,1409,1122,4524,4524,11885,-533,-533,-355,-243,-243,-893,162,162,10511,-2176,-2176,5702
12:10,730,0,-2061,2735,0,654,6849,0,-1900,2166,0,1409,1122,0,4524,11885,0,-533,-355,0,-243,-893,0,162,10511,0,-2176,5702
12:15,735,0,0,-2061,0,0,654,0,0,-1900,0,0,1409,0,0,4524,0,0,-533,0,0,-243,0,0,162,0,0,-2176
12:20,740,0,0,-2061,0,0,654,0,0,-1900,0,0,1409,0,0,4524,0,0,-533,0,0,-243,0,0,162,0,0,-2176
12:25,745,0,0,-2061,0,0,654,0,0,-1900,0,0,1409,0,0,4524,0,0,-533,0,0,-243,0,0,162,0,0,-2176
12:30,750,-4661,-4661,-6722,-3954,-3954,-3300,-6968,-6968,-8868,1469,1469,2878,4420,4420,8944,-2389,-2389,-2922,-2643,-2643,-2886,-2300,-2300,-2138,-3503,-3503,-5679
12:35,755,0,-4661,-4661,0,-3954,-3954,0,-6968,-6968,0,1469,1469,0,4420,4420,0,-2389,-2389,0,-2643,-2643,0,-2300,-2300,0,-3503,-3503
12:40,760,0,0,-4661,0,0,-3954,0,0,-6968,0,0,1469,0,0,4420,0,0,-2389,0,0,-2643,0,0,-2300,0,0,-3503
12:45,765,0,0,-4661,0,0,-3954,0,0,-6968,0,0,1469,0,0,4420,0,0,-2389,0,0,-2643,0,0,-2300,0,0,-3503
12:50,770,599,599,-4062,-1245,-1245,-5199,-5443,-5443,-12411,-2354,-2354,-885,-353,-353,4067,-1511,-1511,-3900,2983,2983,340,3109,3109,809,-2166,-2166,-5669
12:55,775,0,599,-4062,0,-1245,-5199,0,-5443,-12411,0,-2354,-885,0,-353,4067,0,-1511,-3900,0,2983,340,0,3109,809,0,-2166,-5669
13:00,780,0,0,599,0,0,-1245,0,0,-5443,0,0,-2354,0,0,-353,0,0,-1511,0,0,2983,0,0,3109,0,0,-2166
13:05,785,-847,-847,-248,-2627,-2627,-3872,134,134,-5309,-1035,-1035,-3389,5450,5450,5097,-2122,-2122,-3633,-784,-784,2199,-722,-722,2387,-444,-444,-2610
13:10,790,0,-847,-248,0,-2627,-3872,0,134,-5309,0,-1035,-3389,0,5450,5097,0,-2122,-3633,0,-784,2199,0,-722,2387,0,-444,-2610
13:15,795,0,0,-248,0,0,-3872,0,0,-5309,0,0,-3389,0,0,5097,0,0,-3633,0,0,2199,0,0,2387,0,0,-2610
13:20,800,0,0,-847,0,0,-2627,0,0,134,0,0,-1035,0,0,5450,0,0,-2122,0,0,-784,0,0,-722,0,0,-444
13:25,805,4677,4677,3830,-4738,-4738,-7365,-5353,-5353,-5219,-1819,-1819,-2854,2413,2413,7863,490,490,-1632,-963,-963,-1747,1681,1681,959,-992,-992,-1436
13:30,810,0,4677,3830,0,-4738,-7365,0,-5353,-5219,0,-1819,-2854,0,2413,7863,0,490,-1632,0,-963,-1747,0,1681,959,0,-992,-1436
13:35,815,0,0,4677,0,0,-4738,0,0,-5353,0,0,-1819,0,0,2413,0,0,490,0,0,-963,0,0,1681,0,0,-992
13:40,820,0,0,4677,0,0,-4738,0,0,-5353,0,0,-1819,0,0,2413,0,0,490,0,0,-963,0,0,1681,0,0,-992
13:45,825,0,0,4677,0,0,-4738,0,0,-5353,0,0,-1819,0,0,2413,0,0,490,0,0,-963,0,0,1681,0,0,-992
13:50,830,5943,5943,10620,-2003,-2003,-6741,-5687,-5687,-11040,-3726,-3726,-5545,3989,3989,6402,7824,7824,8314,2802,2802,1839,846,846,2527,1074,1074,82
13:55,835,0,5943,5943,0,-2003,-2003,0,-5687,-5687,0,-3726,-3726,0,3989,3989,0,7824,7824,0,2802,2802,0,846,846,0,1074,1074
14:00,840,0,0,5943,0,0,-2003,0,0,-5687,0,0,-3726,0,0,3989,0,0,7824,0,0,2802,0,0,846,0,0,1074
14:05,845,0,0,5943,0,0,-2003,0,0,-5687,0,0,-3726,0,0,3989,0,0,7824,0,0,2802,0,0,846,0,0,1074
14:10,850,1625,1625,7568,-445,-445,-2448,-3999,-3999,-9686,-2351,-2351,-6077,-3183,-3183,806,-4930,-4930,2894,-2184,-2184,618,-1913,-1913,-1067,-492,-492,582
14:15,855,0,1625,7568,0,-445,-2448,0,-3999,-9686,0,-2351,-6077,0,-3183,806,0,-4930,2894,0,-2184,618,0,-1913,-1067,0,-492,582
14:20,860,0,0,1625,0,0,-445,0,0,-3999,0,0,-2351,0,0,-3183,0,0,-4930,0,0,-2184,0,0,-1913,0,0,-492
14:25,865,0,0,1625,0,0,-445,0,0,-3999,0,0,-2351,0,0,-3183,0,0,-4930,0,0,-2184,0,0,-1913,0,0,-492
14:30,870,1888,1888,3513,5270,5270,4825,547,547,-3452,-3387,-3387,-5738,-5132,-5132,-8315,-5273,-5273,-10203,-2064,-2064,-4248,-2968,-2968,-4881,5118,5118,4626
14:35,875,0,1888,3513,0,5270,4825,0,547,-3452,0,-3387,-5738,0,-5132,-8315,0,-5273,-10203,0,-2064,-4248,0,-2968,-4881,0,5118,4626
14:40,880,0,0,1888,0,0,5270,0,0,547,0,0,-3387,0,0,-5132,0,0,-5273,0,0,-2064,0,0,-2968,0,0,5118
14:45,885,-702,-702,1186,5046,5046,10316,-6131,-6131,-5584,-2564,-2564,-5951,-2883,-2883,-8015,-4777,-4777,-10050,92,92,-1972,-2786,-2786,-5754,782,782,5900
14:50,890,0,-702,1186,0,5046,10316,0,-6131,-5584,0,-2564,-5951,0,-2883,-8015,0,-4777,-10050,0,92,-1972,0,-2786,-5754,0,782,5900
14:55,895,0,0,1186,0,0,10316,0,0,-5584,0,0,-5951,0,0,-8015,0,0,-10050,0,0,-1972,0,0,-5754,0,0,5900
15:00,900,0,0,-702,0,0,5046,0,0,-6131,0,0,-2564,0,0,-2883,0,0,-4777,0,0,92,0,0,-2786,0,0,782
15:05,905,0,0,-702,0,0,5046,0,0,-6131,0,0,-2564,0,0,-2883,0,0,-4777,0,0,92,0,0,-2786,0,0,782
15:10,910,-1617,-1617,-2319,2685,2685,7731,1455,1455,-4676,-2177,-2177,-4741,1945,1945,-938,-554,-554,-5331,2085,2085,2177,2721,2721,-65,3513,3513,4295
15:15,915,0,-1617,-1617,0,2685,2685,0,1455,1455,0,-2177,-2177,0,1945,1945,0,-554,-554,0,2085,2085,0,2721,2721,0,3513,3513
15:20,920,0,0,-1617,0,0,2685,0,0,1455,0,0,-2177,0,0,1945,0,0,-554,0,0,2085,0,0,2721,0,0,3513
15:25,925,0,0,-1617,0,0,2685,0,0,1455,0,0,-2177,0,0,1945,0,0,-554,0,0,2085,0,0,2721,0,0,3513
15:30,930,7310,7310,5693,4540,4540,7225,5043,5043,6498,-2711,-2711,-4888,13411,13411,15356,-5286,-5286,-5840,-3417,-3417,-1332,3411,3411,6132,-2962,-2962,551
15:35,935,0,7310,5693,0,4540,7225,0,5043,6498,0,-2711,-4888,0,13411,15356,0,-5286,-5840,0,-3417,-1332,0,3411,6132,0,-2962,551
15:40,940,0,0,7310,0,0,4540,0,0,5043,0,0,-2711,0,0,13411,0,0,-5286,0,0,-3417,0,0,3411,0,0,-2962
15:45,945,-1206,-1206,6104,3214,3214,7754,-219,-219,4824,-1310,-1310,-4021,7400,7400,20811,-71,-71,-5357,-3489,-3489,-6906,820,820,4231,-5470,-5470,-8432
15:50,950,0,-1206,6104,0,3214,7754,0,-219,4824,0,-1310,-4021,0,7400,20811,0,-71,-5357,0,-3489,-6906,0,820,4231,0,-5470,-8432
15:55,955,0,0,6104,0,0,7754,0,0,4824,0,0,-4021,0,0,20811,0,0,-5357,0,0,-6906,0,0,4231,0,0,-8432
16:00,960,0,0,-1206,0,0,3214,0,0,-219,0,0,-1310,0,0,7400,0,0,-71,0,0,-3489,0,0,820,0,0,-5470
16:05,965,0,0,-1206,0,0,3214,0,0,-219,0,0,-1310,0,0,7400,0,0,-71,0,0,-3489,0,0,820,0,0,-5470
16:10,970,-1035,-1035,-2241,-3012,-3012,202,-2427,-2427,-2646,-2877,-2877,-4187,191,191,7591,4554,4554,4483,-2523,-2523,-6012,-4176,-4176,-3356,-4348,-4348,-9818
16:15,975,0,-1035,-1035,0,-3012,-3012,0,-2427,-2427,0,-2877,-2877,0,191,191,0,4554,4554,0,-2523,-2523,0,-4176,-4176,0,-4348,-4348
16:20,980,0,0,-1035,0,0,-3012,0,0,-2427,0,0,-2877,0,0,191,0,0,4554,0,0,-2523,0,0,-4176,0,0,-4348
16:25,985,0,0,-1035,0,0,-3012,0,0,-2427,0,0,-2877,0,0,191,0,0,4554,0,0,-2523,0,0,-4176,0,0,-4348
16:30,990,4052,4052,3017,-2165,-2165,-5177,-2271,-2271,-4698,3129,3129,252,10401,10401,10592,-1848,-1848,2706,-1100,-1100,-3623,4256,4256,80,4568,4568,220
16:35,995,0,4052,3017,0,-2165,-5177,0,-2271,-4698,0,3129,252,0,10401,10592,0,-1848,2706,0,-1100,-3623,0,4256,80,0,4568,220
16:40,1000,0,0,4052,0,0,-2165,0,0,-2271,0,0,3129,0,0,10401,0,0,-1848,0,0,-1100,0,0,4256,0,0,4568
16:45,1005,0,0,4052,0,0,-2165,0,0,-2271,0,0,3129,0,0,10401,0,0,-1848,0,0,-1100,0,0,4256,0,0,4568
16:50,1010,1897,1897,5949,-3093,-3093,-5258,-6286,-6286,-8557,1633,1633,4762,5968,5968,16369,2405,2405,557,3041,3041,1941,7914,7914,12170,5987,5987,10555
16:55,1015,0,1897,5949,0,-3093,-5258,0,-6286,-8557,0,1633,4762,0,5968,16369,0,2405,557,0,3041,1941,0,7914,12170,0,5987,10555
17:00,1020,0,0,1897,0,0,-3093,0,0,-6286,0,0,1633,0,0,5968,0,0,2405,0,0,3041,0,0,7914,0,0,5987
17:05,1025,-3632,-3632,-1735,-1423,-1423,-4516,-3943,-3943,-10229,4194,4194,5827,-582,-582,5386,4031,4031,6436,-1025,-1025,2016,-830,-830,7084,4638,4638,10625
17:10,1030,0,-3632,-1735,0,-1423,-4516,0,-3943,-10229,0,4194,5827,0,-582,5386,0,4031,6436,0,-1025,2016,0,-830,7084,0,4638,10625
17:15,1035,0,0,-1735,0,0,-4516,0,0,-10229,0,0,5827,0,0,5386,0,0,6436,0,0,2016,0,0,7084,0,0,10625
17:20,1040,0,0,-3632,0,0,-1423,0,0,-3943,0,0,4194,0,0,-582,0,0,4031,0,0,-1025,0,0,-830,0,0,4638
17:25,1045,0,0,-3632,0,0,-1423,0,0,-3943,0,0,4194,0,0,-582,0,0,4031,0,0,-1025,0,0,-830,0,0,4638
17:30,1050,-3389,-3389,-7021,10897,10897,9474,-518,-518,-4461,2590,2590,6784,-183,-183,-765,1999,1999,6030,8084,8084,7059,-4881,-4881,-5711,-3952,-3952,686
17:35,1055,0,-3389,-3389,0,10897,10897,0,-518,-518,0,2590,2590,0,-183,-183,0,1999,1999,0,8084,8084,0,-4881,-4881,0,-3952,-3952
17:40,1060,0,0,-3389,0,0,10897,0,0,-518,0,0,2590,0,0,-183,0,0,1999,0,0,8084,0,0,-4881,0,0,-3952
17:45,1065,0,0,-3389,0,0,10897,0,0,-518,0,0,2590,0,0,-183,0,0,1999,0,0,8084,0,0,-4881,0,0,-3952
17:50,1070,-2788,-2788,-6177,2173,2173,13070,-4355,-4355,-4873,7163,7163,9753,-2726,-2726,-2909,-1488,-1488,511,4232,4232,12316,-1913,-1913,-6794,-1543,-1543,-5495
17:55,1075,0,-2788,-6177,0,2173,13070,0,-4355,-4873,0,7163,9753,0,-2726,-2909,0,-1488,511,0,4232,12316,0,-1913,-6794,0,-1543,-5495
18:00,1080,0,0,-2788,0,0,2173,0,0,-4355,0,0,7163,0,0,-2726,0,0,-1488,0,0,4232,0,0,-1913,0,0,-1543
18:05,1085,0,0,-2788,0,0,2173,0,0,-4355,0,0,7163,0,0,-2726,0,0,-1488,0,0,4232,0,0,-1913,0,0,-1543
18:10,1090,2463,2463,-325,-1632,-1632,541,-3421,-3421,-7776,5508,5508,12671,-2140,-2140,-4866,-1703,-1703,-3191,1619,1619,5851,-888,-888,-2801,-1534,-1534,-3077
18:15,1095,0,2463,-325,0,-1632,541,0,-3421,-7776,0,5508,12671,0,-2140,-4866,0,-1703,-3191,0,1619,5851,0,-888,-2801,0,-1534,-3077
18:20,1100,0,0,2463,0,0,-1632,0,0,-3421,0,0,5508,0,0,-2140,0,0,-1703,0,0,1619,0,0,-888,0,0,-1534
18:25,1105,-3252,-3252,-789,-1994,-1994,-3626,878,878,-2543,2817,2817,8325,-2910,-2910,-5050,6494,6494,4791,2844,2844,4463,350,350,-538,-2555,-2555,-4089
18:30,1110,0,-3252,-789,0,-1994,-3626,0,878,-2543,0,2817,8325,0,-2910,-5050,0,6494,4791,0,2844,4463,0,350,-538,0,-2555,-4089
18:35,1115,0,0,-789,0,0,-3626,0,0,-2543,0,0,8325,0,0,-5050,0,0,4791,0,0,4463,0,0,-538,0,0,-4089
18:40,1120,0,0,-3252,0,0,-1994,0,0,878,0,0,2817,0,0,-2910,0,0,6494,0,0,2844,0,0,350,0,0,-2555
18:45,1125,0,0,-3252,0,0,-1994,0,0,878,0,0,2817,0,0,-2910,0,0,6494,0,0,2844,0,0,350,0,0,-2555
18:50,1130,-404,-404,-3656,-343,-343,-2337,-2698,-2698,-1820,-2021,-2021,796,-2405,-2405,-5315,-2841,-2841,3653,247,247,3091,6508,6508,6858,-2144,-2144,-4699
18:55,1135,0,-404,-404,0,-343,-343,0,-2698,-2698,0,-2021,-2021,0,-2405,-2405,0,-2841,-2841,0,247,247,0,6508,6508,0,-2144,-2144
19:00,1140,0,0,-404,0,0,-343,0,0,-2698,0,0,-2021,0,0,-2405,0,0,-2841,0,0,247,0,0,6508,0,0,-2144
19:05,1145,0,0,-404,0,0,-343,0,0,-2698,0,0,-2021,0,0,-2405,0,0,-2841,0,0,247,0,0,6508,0,0,-2144
19:10,1150,1982,1982,1578,-862,-862,-1205,-4476,-4476,-7174,160,160,-1861,-2663,-2663,-5068,-248,-248,-3089,-363,-363,-116,-2068,-2068,4440,-1277,-1277,-3421
19:15,1155,0,1982,1578,0,-862,-1205,0,-4476,-7174,0,160,-1861,0,-2663,-5068,0,-248,-3089,0,-363,-116,0,-2068,4440,0,-1277,-3421
19:20,1160,0,0,1982,0,0,-862,0,0,-4476,0,0,160,0,0,-2663,0,0,-248,0,0,-363,0,0,-2068,0,0,-1277
19:25,1165,607,607,2589,1793,1793,931,-3588,-3588,-8064,5989,5989,6149,-518,-518,-3181,2390,2390,2142,-503,-503,-866,-2242,-2242,-4310,1032,1032,-245
19:30,1170,0,607,2589,0,1793,931,0,-3588,-8064,0,5989,6149,0,-518,-3181,0,2390,2142,0,-503,-866,0,-2242,-4310,0,1032,-245
19:35,1175,0,0,2589,0,0,931,0,0,-8064,0,0,6149,0,0,-3181,0,0,2142,0,0,-866,0,0,-4310,0,0,-245
19:40,1180,0,0,607,0,0,1793,0,0,-3588,0,0,5989,0,0,-518,0,0,2390,0,0,-503,0,0,-2242,0,0,1032
19:45,1185,1570,1570,2177,-864,-864,929,-775,-775,-4363,-2561,-2561,3428,2134,2134,1616,5119,5119,7509,4318,4318,3815,-1207,-1207,-3449,-771,-771,261
19:50,1190,0,1570,2177,0,-864,929,0,-775,-4363,0,-2561,3428,0,2134,1616,0,5119,7509,0,4318,3815,0,-1207,-3449,0,-771,261
19:55,1195,0,0,1570,0,0,-864,0,0,-775,0,0,-2561,0,0,2134,0,0,5119,0,0,4318,0,0,-1207,0,0,-771
20:00,1200,0,0,1570,0,0,-864,0,0,-775,0,0,-2561,0,0,2134,0,0,5119,0,0,4318,0,0,-1207,0,0,-771
20:05,1205,0,0,1570,0,0,-864,0,0,-775,0,0,-2561,0,0,2134,0,0,5119,0,0,4318,0,0,-1207,0,0,-771
20:10,1210,-5,-5,1565,-609,-609,-1473,-3887,-3887,-4662,-1452,-1452,-4013,4248,4248,6382,-126,-126,4993,-1721,-1721,2597,1897,1897,690,-3347,-3347,-4118
20:15,1215,0,-5,-5,0,-609,-609,0,-3887,-3887,0,-1452,-1452,0,4248,4248,0,-126,-126,0,-1721,-1721,0,1897,1897,0,-3347,-3347
20:20,1220,0,0,-5,0,0,-609,0,0,-3887,0,0,-1452,0,0,4248,0,0,-126,0,0,-1721,0,0,1897,0,0,-3347
20:25,1225,0,0,-5,0,0,-609,0,0,-3887,0,0,-1452,0,0,4248,0,0,-126,0,0,-1721,0,0,1897,0,0,-3347
20:30,1230,-1983,-1983,-1988,-2553,-2553,-3162,708,708,-3179,-937,-937,-2389,5231,5231,9479,0,0,-126,-1704,-1704,-3425,1186,1186,3083,5615,5615,2268
20:35,1235,0,-1983,-1988,0,-2553,-3162,0,708,-3179,0,-937,-2389,0,5231,9479,0,0,-126,0,-1704,-3425,0,1186,3083,0,5615,2268
20:40,1240,0,0,-1983,0,0,-2553,0,0,708,0,0,-937,0,0,5231,0,0,0,0,0,-1704,0,0,1186,0,0,5615
20:45,1245,-1207,-1207,-3190,4940,4940,2387,-463,-463,245,-248,-248,-1185,0,0,5231,2231,2231,2231,-1843,-1843,-3547,-1391,-1391,-205,766,766,6381
20:50,1250,0,-1207,-3190,0,4940,2387,0,-463,245,0,-248,-1185,0,0,5231,0,2231,2231,0,-1843,-3547,0,-1391,-205,0,766,6381
20:55,1255,0,0,-3190,0,0,2387,0,0,245,0,0,-1185,0,0,5231,0,0,2231,0,0,-3547,0,0,-205,0,0,6381
21:00,1260,0,0,-1207,0,0,4940,0,0,-463,0,0,-248,0,0,0,0,0,2231,0,0,-1843,0,0,-1391,0,0,766
21:05,1265,0,0,-1207,0,0,4940,0,0,-463,0,0,-248,0,0,0,0,0,2231,0,0,-1843,0,0,-1391,0,0,766
21:10,1270,-444,-444,-1651,4914,4914,9854,-2861,-2861,-3324,0,0,-248,0,0,0,-991,-991,1240,-2218,-2218,-4061,0,0,-1391,-1366,-1366,-600
21:15,1275,0,-444,-444,0,4914,4914,0,-2861,-2861,0,0,0,0,0,0,0,-991,-991,0,-2218,-2218,0,0,0,0,-1366,-1366
21:20,1280,0,0,-444,0,0,4914,0,0,-2861,0,0,0,0,0,0,0,0,-991,0,0,-2218,0,0,0,0,0,-1366
21:25,1285,0,0,-444,0,0,4914,0,0,-2861,0,0,0,0,0,0,0,0,-991,0,0,-2218,0,0,0,0,0,-1366
21:30,1290,-267,-267,-711,1813,1813,6727,-2477,-2477,-5338,-606,-606,-606,-248,-248,-248,-510,-510,-1501,160,160,-2058,-522,-522,-522,-1787,-1787,-3153
21:35,1295,0,-267,-711,0,1813,6727,0,-2477,-5338,0,-606,-606,0,-248,-248,0,-510,-1501,0,160,-2058,0,-522,-522,0,-1787,-3153
21:40,1300,0,0,-267,0,0,1813,0,0,-2477,0,0,-606,0,0,-248,0,0,-510,0,0,160,0,0,-522,0,0,-1787
21:45,1305,-889,-889,-1156,-776,-776,1037,-1022,-1022,-3499,-89,-89,-695,0,0,-248,1156,1156,646,-1436,-1436,-1276,-172,-172,-694,-23,-23,-1810
21:50,1310,0,-889,-1156,0,-776,1037,0,-1022,-3499,0,-89,-695,0,0,-248,0,1156,646,0,-1436,-1276,0,-172,-694,0,-23,-1810
21:55,1315,0,0,-1156,0,0,1037,0,0,-3499,0,0,-695,0,0,-248,0,0,646,0,0,-1276,0,0,-694,0,0,-1810
22:00,1320,0,0,-889,0,0,-776,0,0,-1022,0,0,-89,0,0,0,0,0,1156,0,0,-1436,0,0,-172,0,0,-23
22:05,1325,-437,-437,-1326,-514,-514,-1290,-1276,-1276,-2298,0,0,-89,-172,-172,-172,-356,-356,800,-533,-533,-1969,0,0,-172,1608,1608,1585
22:10,1330,0,-437,-1326,0,-514,-1290,0,-1276,-2298,0,0,-89,0,-172,-172,0,-356,800,0,-533,-1969,0,0,-172,0,1608,1585
22:15,1335,0,0,-437,0,0,-514,0,0,-1276,0,0,0,0,0,-172,0,0,-356,0,0,-533,0,0,0,0,0,1608
22:20,1340,0,0,-437,0,0,-514,0,0,-1276,0,0,0,0,0,-172,0,0,-356,0,0,-533,0,0,0,0,0,1608
22:25,1345,0,0,-437,0,0,-514,0,0,-1276,0,0,0,0,0,-172,0,0,-356,0,0,-533,0,0,0,0,0,1608
22:30,1350,0,0,-437,5385,5385,4871,0,0,-1276,0,0,0,0,0,-172,0,0,-356,0,0,-533,-517,-517,-517,-510,-510,1098
22:35,1355,0,0,0,0,5385,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-517,-517,0,-510,-510
22:40,1360,0,0,0,0,0,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-517,0,0,-510
22:45,1365,0,0,0,0,0,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-517,0,0,-510
22:50,1370,0,0,0,1282,1282,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-517,0,0,-510
22:55,1375,0,0,0,0,1282,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-517,0,0,-510
23:00,1380,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:05,1385,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:10,1390,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:15,1395,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:16,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:20,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
